"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","ARMAS MEDIOS","FECHA HECHO","GENERO","GRUPO ETARÍO","DESCRIPCIÓN CONDUCTA","CANTIDAD"
"QUINDÍO","Calarca","63130000","VEHICULO","23/08/2014","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","17/01/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/01/2015","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/01/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","25/04/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","12/04/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","14/06/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","26/06/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","02/02/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","10/07/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/06/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","24/08/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","18/07/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","04/12/2015","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","08/01/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","17/01/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","01/03/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/05/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/05/2016","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","01/05/2016","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","26/04/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","17/08/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","17/08/2016","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","17/08/2016","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","08/09/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/09/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","16/10/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","08/11/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","11/11/2016","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","26/11/2016","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","10/02/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","06/03/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","15/03/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/03/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/04/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","14/04/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","26/05/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","22/06/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/04/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","27/08/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","30/09/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","30/09/2017","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","30/09/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/10/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","04/03/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","24/11/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","05/12/2017","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","22/12/2017","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/01/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","25/02/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","24/04/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/05/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","18/04/2018","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/03/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","14/08/2018","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/08/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","21/03/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","04/07/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","23/03/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/02/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","17/03/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","27/08/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","30/12/2018","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","08/01/2019","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/02/2019","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/02/2019","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/02/2019","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/02/2019","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/03/2019","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","16/07/2019","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","31/08/2019","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","14/10/2019","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","09/11/2019","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","26/12/2019","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","02/01/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/02/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","25/02/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","01/03/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","24/02/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","29/04/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","25/05/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","09/05/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","04/08/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","10/09/2020","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/05/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","10/11/2020","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/04/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/12/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","29/11/2020","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","04/01/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","11/01/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/01/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","13/03/2021","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","01/04/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","05/04/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","21/03/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","05/04/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","18/08/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","27/09/2021","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/07/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/10/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/10/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","07/05/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","12/10/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","13/11/2021","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","13/11/2021","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/11/2021","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","18/09/2010","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/04/2022","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","03/05/2022","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","23/03/2022","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","21/02/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","21/02/2011","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","01/07/2022","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/07/2022","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","28/07/2022","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/08/2022","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","19/09/2022","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","22/09/2022","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","22/09/2022","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","28/01/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","29/05/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/03/2011","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","08/04/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","21/08/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","04/07/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","04/11/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","18/12/2011","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","11/12/2011","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","20/01/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","25/01/2012","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130001","VEHICULO","01/02/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","22/04/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","29/03/2012","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","02/03/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","23/07/2012","FEMENINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","22/07/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","21/07/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
"QUINDÍO","Calarca","63130000","VEHICULO","25/07/2012","MASCULINO","NO REPORTADO","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","1"
